generation,index,candidate,feasible,fatal,violations,tier,objective0,objective1,objective2,objective3
8,26,20788778,true,0,0,8,6212578,461501,4480597,0
8,27,20788778,true,0,0,8,6212578,461501,4480597,0
8,28,20788778,true,0,0,8,6212578,461501,4480597,0
8,29,20788778,true,0,0,8,6212578,461501,4480597,0
8,30,20788778,true,0,0,8,6212578,461501,4480597,0
8,31,20788778,true,0,0,8,6212578,461501,4480597,0
8,32,20788778,true,0,0,8,6212578,461501,4480597,0
8,33,20788778,true,0,0,8,6212578,461501,4480597,0
8,34,20788778,true,0,0,8,6212578,461501,4480597,0
8,35,20788778,true,0,0,8,6212578,461501,4480597,0
8,36,20788778,true,0,0,8,6212578,461501,4480597,0
8,37,20788778,true,0,0,8,6212578,461501,4480597,0
8,38,20788778,true,0,0,8,6212578,461501,4480597,0
8,39,20788778,true,0,0,8,6212578,461501,4480597,0
8,40,20788778,true,0,0,8,6212578,461501,4480597,0
8,41,20788778,true,0,0,8,6212578,461501,4480597,0
8,42,20788778,true,0,0,8,6212578,461501,4480597,0
8,43,20788778,true,0,0,8,6212578,461501,4480597,0
8,44,20788778,true,0,0,8,6212578,461501,4480597,0
8,45,20788778,true,0,0,8,6212578,461501,4480597,0
8,46,20788778,true,0,0,8,6212578,461501,4480597,0
8,47,20788778,true,0,0,8,6212578,461501,4480597,0
9,0,430a0f7a,true,0,0,8,6290993,478652,4402767,0
9,1,20788778,true,0,0,8,6212578,461501,4480597,0
9,2,20788778,true,0,0,8,6212578,461501,4480597,0
9,3,20788778,true,0,0,8,6212578,461501,4480597,0
9,4,20788778,true,0,0,8,6212578,461501,4480597,0
9,5,20788778,true,0,0,8,6212578,461501,4480597,0
