# KSA64 aligned calm (Up to date)
# 1558 data points written for 20 variables.
#
# [FlightDataType.FlightDataType.TYPE_TIME] (s),[FlightDataType.FlightDataType.TYPE_ALTITUDE] (m),[FlightDataType.FlightDataType.TYPE_POSITION_X] (m),[FlightDataType.FlightDataType.TYPE_POSITION_Y] (m),[FlightDataType.FlightDataType.TYPE_POSITION_XY] (m),[FlightDataType.FlightDataType.TYPE_VELOCITY_TOTAL] (m/s),[FlightDataType.FlightDataType.TYPE_ACCELERATION_TOTAL] (m/s²),[FlightDataType.FlightDataType.TYPE_MACH_NUMBER] (​),[FlightDataType.FlightDataType.TYPE_AOA] (rad),[FlightDataType.FlightDataType.TYPE_PITCH_RATE] (rad/s),[FlightDataType.FlightDataType.TYPE_YAW_RATE] (rad/s),[FlightDataType.FlightDataType.TYPE_MASS] (kg),[FlightDataType.FlightDataType.TYPE_CP_LOCATION] (m),[FlightDataType.FlightDataType.TYPE_CG_LOCATION] (m),[FlightDataType.FlightDataType.TYPE_STABILITY] (​),[FlightDataType.FlightDataType.TYPE_DRAG_COEFF] (​),[FlightDataType.FlightDataType.TYPE_THRUST_FORCE] (N),[FlightDataType.FlightDataType.TYPE_AIR_DENSITY] (kg/m³),[FlightDataType.FlightDataType.TYPE_WIND_VELOCITY] (m/s),[FlightDataType.FlightDataType.TYPE_TIME_STEP] (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.217,1.812719941,-0.000000489,0,0.000000489,19.351914031,105.761087836,0.056853558,0.000000516,0,0,2.555316581,1.566791249,1.038455608,9.163266868,1.265248748,296.032804348,1.224792515,0,0.0045
0.2215,1.900874444,-0.00000056,0,0.00000056,19.827878409,105.778577096,0.058251942,0.000001074,0,0,2.554837738,1.566791801,1.038329965,9.165455545,1.265292651,296.059902174,1.22478245,0,0.0045
0.226,1.991170964,-0.000000682,0,0.000000682,20.303920689,105.795710671,0.05965056,0.000001621,0,0,2.554358894,1.566792384,1.038204272,9.167645635,1.26533716,296.087,1.224772141,0,0.00675
0.23275,2.130633119,-0.000000964,0,0.000000964,21.018278207,105.865645383,0.061749359,0.000002422,0,0,2.553640629,1.566793315,1.038015636,9.170933402,1.26540509,296.24232337,1.224756219,0,0.01
0.24275,2.346110893,-0.000001611,0,0.000001611,22.077446892,105.967803493,0.06486124,0.00000357,0,0,2.552576533,1.566794815,1.037735966,9.175809931,1.265508364,296.472432065,1.224731617,0,0.01
0.25275,2.572185433,-0.000002545,0,0.000002545,23.137628481,106.068225157,0.067976121,0.00000467,0,0,2.551512437,1.566796464,1.037456045,9.180693373,1.265614847,296.702540761,1.224705806,0,0.01
0.26275,2.808866781,-0.000003773,0,0.000003773,24.198805575,106.166903221,0.071093952,0.00000569,0,0,2.55044834,1.566798282,1.037175873,9.185584124,1.265724597,296.932649457,1.224678783,0,0.01
0.27275,3.056164805,-0.000005303,0,0.000005303,25.260960702,106.263830604,0.074214682,0.000006669,0,0,2.549384244,1.566800243,1.036895448,9.190481719,1.265837671,297.162758152,1.224650548,0,0.01
0.28275,3.314089197,-0.000007146,0,0.000007146,26.32407632,106.359000307,0.077338262,0.000007613,0,0,2.548320148,1.566802345,1.036614771,9.195386122,1.265954117,297.392866848,1.224621099,0,0.01
0.29275,3.582649474,-0.000009315,0,0.000009315,27.388134818,106.452405414,0.08046464,0.000008523,0,0,2.547256051,1.566804584,1.036333842,9.200297303,1.26607398,297.622975543,1.224590435,0,0.01
0.30275,3.861854978,-0.000011819,0,0.000011819,28.453118515,106.544039091,0.083593766,0.000009404,0,0,2.546191955,1.566806961,1.03605266,9.20521524,1.266197302,297.853084239,1.224558556,0,0.01
0.31275,4.15171487,-0.00001467,0,0.00001467,29.519009663,106.633894585,0.086725589,0.000010257,0,0,2.545127858,1.566809473,1.035771225,9.210139914,1.26632412,298.083192935,1.224525459,0,0.00525
0.318,4.308159433,-0.000016309,0,0.000016309,30.078959781,106.680354641,0.088370859,0.000010695,0,0,2.544569208,1.566810845,1.03562337,9.21272806,1.266392112,298.204,1.224507596,0,0.007875
0.325875,4.548338033,-0.000018955,0,0.000018955,30.918635878,106.57052533,0.090838048,0.000011338,0,0,2.543731232,1.56681297,1.035401457,9.21661371,1.266495847,297.930825,1.224480172,0,0.01
0.335875,4.862850574,-0.000022648,0,0.000022648,31.983637016,106.429392719,0.093967332,0.000012136,0,0,2.542667135,1.566815781,1.035119436,9.22155374,1.266630505,297.583936111,1.22444426,0,0.01
0.345875,5.188006038,-0.000026722,0,0.000026722,33.047217521,106.286399893,0.097092478,0.000012912,0,0,2.541603039,1.566818715,1.03483716,9.226500323,1.266768451,297.237047222,1.224407131,0,0.01
0.355875,5.523790127,-0.000031186,0,0.000031186,34.109358819,106.141552075,0.10021343,0.000013669,0,0,2.540538943,1.566821772,1.03455463,9.23145344,1.266909687,296.890158333,1.224368789,0,0.01
0.365875,5.870188355,-0.00003605,0,0.00003605,35.170042386,105.994854596,0.103330137,0.000014407,0,0,2.539474846,1.56682495,1.034271845,9.236413076,1.267054219,296.543269444,1.224329234,0,0.01
0.375875,6.227186054,-0.000041323,0,0.000041323,36.229249753,105.846312893,0.106442545,0.000015127,0,0,2.53841075,1.566828247,1.033988804,9.241379217,1.267202046,296.196380556,1.224288468,0,0.01
0.385875,6.594768368,-0.000047014,0,0.000047014,37.286962503,105.695932513,0.1095506,0.00001583,0,0,2.537346654,1.566831664,1.033705509,9.24635185,1.267353167,295.849491667,1.224246493,0,0.01
0.395875,6.97292026,-0.000053131,0,0.000053131,38.343162281,105.543719111,0.112654251,0.000016517,0,0,2.536282557,1.566835198,1.033421957,9.251330964,1.267507582,295.502602778,1.22420331,0,0.01
0.405875,7.361626509,-0.000059683,0,0.000059683,39.397830782,105.389678447,0.115753444,0.000017188,0,0,2.535218461,1.566838849,1.03313815,9.256316547,1.267665287,295.155713889,1.224158921,0,0.002125
0.408,7.445584825,-0.000061132,0,0.000061132,39.621748834,105.356709959,0.116411443,0.000017329,0,0,2.53499234,1.56683964,1.033077808,9.257376815,1.267699223,295.082,1.224149333,0,0.0031875
0.4111875,7.572414186,-0.000063343,0,0.000063343,39.957400601,105.248289328,0.117397783,0.000017539,0,0,2.53465316,1.566840836,1.032987273,9.258967759,1.26775039,294.822341346,1.224134849,0,0.00478125
0.41596875,7.764662894,-0.000066745,0,0.000066745,40.460229518,105.085305531,0.118875396,0.000017851,0,0,2.534144388,1.56684265,1.032851422,9.261355376,1.267827711,294.432853365,1.224112894,0,0.007171875
0.423140625,8.057539075,-0.000072041,0,0.000072041,41.213009247,104.840039251,0.121087534,0.000018313,0,0,2.533381232,1.566845417,1.032647535,9.264939505,1.267944972,293.848621394,1.224079448,0,0.01
0.433140625,8.474905451,-0.000079817,0,0.000079817,42.259693368,104.496481857,0.124163386,0.000017791,0,0,2.532317135,1.566850152,1.032363028,9.269956029,1.268111016,293.03400601,1.224031783,0,0.01
0.443140625,8.90272146,-0.000088068,0,0.000088068,43.302932806,104.151105374,0.127229162,0.000017144,0,0,2.531253039,1.566855068,1.032078263,9.274980142,1.268280001,292.219390625,1.223982925,0,0.01
0.453140625,9.340952564,-0.00009682,0,0.00009682,44.342709449,103.803925385,0.13028481,0.000016378,0,0,2.530188943,1.566860159,1.031793241,9.280011766,1.268451898,291.40477524,1.223932876,0,0.01
0.463140625,9.789564046,-0.000106102,0,0.000106102,45.37900534,103.454957553,0.133330278,0.000015496,0,0,2.529124846,1.566865423,1.03150796,9.285050853,1.268626681,290.590159856,1.22388164,0,0.01
0.473140625,10.248521009,-0.000115945,0,0.000115945,46.411802678,103.104217619,0.136365515,0.000014501,0,0,2.52806075,1.566870855,1.031222422,9.290097349,1.268804319,289.775544471,1.223829222,0,0.01
0.483140625,10.717788379,-0.000126383,0.000000009,0.000126383,47.441083822,102.751721402,0.139390469,0.000013392,0,0,2.526996654,1.566876456,1.030936625,9.295151253,1.268984785,288.960929087,1.223775625,0,0.01
0.493140625,11.197330906,-0.000137457,0.000000014,0.000137457,48.466831289,102.397484795,0.142405091,0.000012199,0,0,2.525932557,1.566882203,1.030650569,9.300212187,1.269168047,288.146313702,1.223720853,0,0.005859375
0.499,11.483072823,-0.000144259,0.000000019,0.000144259,49.066206399,102.189122037,0.14416665,0.000011447,0,0,2.525309063,1.566885649,1.030482838,9.303181017,1.269276714,287.669,1.223688216,0,0.008789063
0.507789063,11.918262848,-0.000154914,0.000000026,0.000154914,49.963375179,101.96640014,0.146803456,0.000010265,0,0,2.524373822,1.566890911,1.030231074,9.307638799,1.269441556,287.182640031,1.223638509,0,0.01
0.517789063,12.422990677,-0.000167736,0.000000037,0.000167736,50.981765559,101.71139541,0.149796588,0.000008869,0,0,2.523309726,1.566897022,1.029944378,9.312717119,1.269631849,286.629270465,1.223580857,0,0.01
0.527789063,12.93788963,-0.000181346,0.00000005,0.000181346,51.997597438,101.454701633,0.152782255,0.000007417,0,0,2.522245629,1.566903261,1.029657422,9.317802189,1.269825039,286.0759009,1.223522043,0,0.01
0.537789063,13.46293404,-0.000195794,0.000000066,0.000195794,53.01085398,101.196329903,0.155760408,0.000005923,0,0,2.521181533,1.566909619,1.029370206,9.322893841,1.270021101,285.522531335,1.223462068,0,0.01
0.547789063,13.998098069,-0.000211127,0.000000084,0.000211127,54.021518461,100.936291403,0.158731,0.000004398,0,0,2.520117437,1.566916088,1.02908273,9.327991931,1.270220015,284.96916177,1.223400936,0,0.01
0.557789063,14.543355714,-0.000227397,0.000000104,0.000227397,55.029574269,100.674597399,0.161693983,0.000002866,0,0,2.51905334,1.566922652,1.028794992,9.333096187,1.270421756,284.415792204,1.223338649,0,0.01
0.567789063,15.098680804,-0.000244656,0.000000128,0.000244656,56.035004906,100.411259263,0.164649309,0.000001358,0,0,2.517989244,1.566929286,1.028506993,9.338206213,1.2706263,283.862422639,1.223275211,0,0.01
0.577789063,15.664047006,-0.000262968,0.000000153,0.000262968,57.037793989,100.14628839,0.167596931,0.000000151,0,0,2.516925148,1.566935804,1.028218732,9.343318742,1.270833625,283.309053074,1.223210624,0,0.01
0.587789063,16.239427824,-0.000282378,0.00000018,0.000282378,58.037925247,99.879696346,0.170536801,0.000001519,0,0,2.515861051,1.566940654,1.027930209,9.348406909,1.271043705,282.755683509,1.223144891,0,0.003210937
0.591,16.426298712,-0.000288851,0.000000189,0.000288851,58.358494773,99.793753347,0.171479123,0.000001078,0,0,2.515519376,1.56694283,1.02783751,9.35005237,1.271111741,282.578,1.223123542,0,0.004816406
0.595816406,16.708533548,-0.000298783,0.000000203,0.000298783,58.838594489,99.566328467,0.172890401,0.000001747,0,0,2.515006864,1.566945201,1.027698412,9.352505979,1.27121427,282.064444068,1.223091298,0,0.007224609
0.603041016,17.136214869,-0.00031419,0.000000225,0.00031419,59.55668804,99.224506886,0.175001302,0.000002731,0,0,2.514238096,1.566948805,1.02748965,9.35618917,1.271369048,281.294110169,1.223042437,0,0.01
0.613041016,17.736735073,-0.000336559,0.000000257,0.000336559,60.546562006,98.750030759,0.177911183,0.000003991,0,0,2.513174,1.566953923,1.027200464,9.361293479,1.271585206,280.227846433,1.222973828,0,0.01
0.623041016,18.347130267,-0.000360193,0.000000292,0.000360193,61.531683504,98.274017212,0.18080716,0.000005145,0,0,2.512109904,1.566959183,1.026911014,9.366404817,1.271803552,279.161582697,1.222904088,0,0.01
0.633041016,18.967352849,-0.000385142,0.000000329,0.000385142,62.51203727,97.796488044,0.183689189,0.000006172,0,0,2.511045807,1.566964599,1.026621301,9.371523431,1.272024042,278.09531896,1.222833224,0,0.01
0.643041016,19.597355068,-0.000411456,0.000000369,0.000411456,63.487608257,97.317465072,0.186557227,0.000007052,0,0,2.509981711,1.566970182,1.026331325,9.376649517,1.272246629,277.029055224,1.22276124,0,0.01
0.653041016,20.237089021,-0.000439179,0.000000411,0.00043918,64.458381635,96.836970134,0.18941123,0.000007782,0,0,2.508917614,1.566975933,1.026041084,9.381783094,1.272471267,275.962791488,1.222688142,0,0.01
0.663041016,20.886506659,-0.000468358,0.000000453,0.000468358,65.424342795,96.355025083,0.192251156,0.000008345,0,0,2.507853518,1.566981863,1.025750578,9.386924357,1.27269791,274.896527752,1.222613936,0,0.01
0.673041016,21.545559787,-0.000499027,0.000000497,0.000499028,66.385477345,95.871651783,0.195076964,0.000008728,0,0,2.506789422,1.566987977,1.025459808,9.392073422,1.272926511,273.830264015,1.222538627,0,0.008958984
0.682,22.144147928,-0.000527797,0.000000536,0.000527797,67.242445586,95.437403371,0.197596576,0.000008921,0,0,2.505836099,1.566993609,1.025199081,9.396693045,1.273132941,272.875,1.222470224,0,0.01
0.692,22.821338954,-0.000561381,0.000000579,0.000561381,68.195229273,95.119100467,0.200397967,0.000008956,0,0,2.504772003,1.567000081,1.024907808,9.401857046,1.273365335,272.229065934,1.222392838,0,0.01
0.702,23.508041878,-0.000596546,0.000000621,0.000596546,69.144822846,94.799383096,0.203190051,0.000008797,0,0,2.503707907,1.567006756,1.024616268,9.407029169,1.273599975,271.583131868,1.222314362,0,0.01
0.712,24.204224728,-0.000633321,0.00000066,0.000633321,70.091212232,94.478265236,0.205972785,0.000008433,0,0,2.50264381,1.56701364,1.024324463,9.412209526,1.273836832,270.937197802,1.2222348,0,0.01
0.722,24.909855393,-0.000671729,0.000000697,0.000671729,71.034383494,94.155760918,0.20874613,0.0000079,0,0,2.501579714,1.567020707,1.024032391,9.417397697,1.274075874,270.291263736,1.222154156,0,0.01
0.732,25.624901623,-0.000711788,0.000000732,0.000711788,71.97432284,93.831884208,0.211510046,0.000006321,0,0,2.500515617,1.567028553,1.023740051,9.422604003,1.274317069,269.64532967,1.222072433,0,0.01
0.742,26.349331029,-0.0007535,0.000000762,0.0007535,72.911016615,93.506649273,0.214264493,0.000004789,0,0,2.499451521,1.567036433,1.023447445,9.427815533,1.274560388,268.999395604,1.221989635,0,0.01
0.752,27.083111089,-0.000796857,0.00000079,0.000796857,73.84445131,93.180070308,0.217009432,0.000003304,0,0,2.498387425,1.567044347,1.023154571,9.433032289,1.274805798,268.353461538,1.221905766,0,0.01
0.762,27.826209145,-0.000841852,0.000000815,0.000841852,74.774613554,92.852161557,0.219744825,0.000001866,0,0,2.497323328,1.567052294,1.022861429,9.438254266,1.275053269,267.707527473,1.221820829,0,0.01
0.772,28.578592405,-0.000888477,0.000000838,0.000888477,75.701490121,92.522937317,0.222470633,0.000000483,0,0,2.496259232,1.567060266,1.022568019,9.443481331,1.275302767,267.061593407,1.221734827,0,0.001
0.773,28.654340151,-0.000893229,0.00000084,0.000893229,75.793996562,92.489943093,0.222742685,0.000000354,0,0,2.496152822,1.56706106,1.022538663,9.444004249,1.275327828,266.997,1.221726169,0,0.0015
0.7745,28.76813517,-0.000900387,0.000000843,0.000900387,75.932676924,92.417203329,0.223150531,0.000000184,0,0,2.495993208,1.567062237,1.022494625,9.44478845,1.275365451,266.842137363,1.221713161,0,0.00225
0.77675,28.939217531,-0.000911192,0.000000848,0.000911193,76.140492834,92.308041581,0.223761703,0.000000233,0,0,2.495753786,1.567063797,1.022428555,9.445961396,1.275421951,266.609843407,1.221693605,0,0.003375
0.780125,29.196717106,-0.000927555,0.000000855,0.000927555,76.451755998,92.144182209,0.224677113,0.000000662,0,0,2.495394654,1.567065901,1.022329426,9.447717151,1.27550685,266.261402473,1.22166417,0,0.0050625
0.7851875,29.584933847,-0.000952447,0.000000865,0.000952447,76.917613231,91.898132057,0.226047194,0.000001343,0,0,2.494855955,1.567069042,1.022180674,9.450351529,1.275634526,265.738741071,1.221619792,0,0.00759375
0.79278125,30.171673075,-0.000990561,0.00000088,0.000990562,77.614061559,91.528475035,0.228095481,0.00000233,0,0,2.494047907,1.5670738,1.021957417,9.454306134,1.275826769,264.95474897,1.22155272,0,0.01
0.80278125,30.952381986,-0.00104216,0.000000896,0.001042161,78.52690807,91.040633143,0.230780278,0.000003599,0,0,2.49298381,1.567080129,1.021663179,9.459519066,1.276081229,263.922331387,1.221463471,0,0.01
0.81278125,31.742194952,-0.001095349,0.000000909,0.001095349,79.434870271,90.551616646,0.233450795,0.00000483,0,0,2.491919714,1.567086531,1.021368671,9.46473793,1.276337126,262.889913805,1.221373178,0,0.01
0.82278125,32.541063068,-0.001150115,0.00000092,0.001150116,80.337936525,90.061447117,0.236106996,0.000006024,0,0,2.490855617,1.567093003,1.021073893,9.469962702,1.276594415,261.857496223,1.221281847,0,0.01
0.83278125,33.34893732,-0.00120645,0.000000927,0.00120645,81.236095408,89.570146116,0.238748848,0.000007181,0,0,2.489791521,1.567099544,1.020778845,9.475193354,1.27685305,260.82507864,1.221189483,0,0.01
0.84278125,34.165768577,-0.001264339,0.000000931,0.001264339,82.129335713,89.077735221,0.24137632,0.000007122,0,0,2.488727425,1.567106953,1.020483527,9.480443771,1.277112985,259.792661058,1.221096091,0,0.01
0.85278125,34.991507598,-0.001323792,0.000000932,0.001323793,83.017646449,88.584235929,0.243989378,0.00000681,0,0,2.487663328,1.567114576,1.020187937,9.485702578,1.277374173,258.760243475,1.221001678,0,0.01
0.86278125,35.826105034,-0.001384832,0.000000928,0.001384832,83.901016839,88.08966974,0.246587991,0.000006261,0,0,2.486599232,1.567122399,1.019892075,9.490969569,1.277636571,257.727825893,1.220906248,0,0.00121875
0.864,35.928424805,-0.001392381,0.000000928,0.001392381,84.008339351,88.029322579,0.246903708,0.000006403,0,0,2.486469545,1.567123213,1.019855999,9.491609388,1.277668631,257.602,1.220894548,0,0.001828125
0.865828125,36.082149609,-0.00140375,0.000000926,0.00140375,84.169202089,87.957257664,0.24737693,0.000006615,0,0,2.486275015,1.567124436,1.019801876,9.492569282,1.277716758,257.459225446,1.22087697,0,0.002742187
0.868570312,36.313287908,-0.001420905,0.000000924,0.001420906,84.410249092,87.849091789,0.248086042,0.000006931,0,0,2.48598322,1.567126275,1.019720675,9.494009494,1.27778904,257.245063616,1.22085054,0,0.004113281
0.872683594,36.661233707,-0.001446867,0.00000092,0.001446867,84.771263169,87.686689539,0.249148084,0.0000074,0,0,2.485545527,1.567129043,1.019598836,9.496170651,1.277897667,256.923820871,1.220810753,0,0.006169922
0.878853516,37.185933255,-0.001486322,0.000000912,0.001486323,85.311530831,87.442743306,0.250737488,0.000006774,0,0,2.484888988,1.567134113,1.01941599,9.499429792,1.278061058,256.441956752,1.220750754,0,0.009254883
0.888108398,37.979221102,-0.001546679,0.000000896,0.00154668,86.119107055,87.076060303,0.253113344,0.000005696,0,0,2.483904179,1.567141844,1.019141527,9.50432407,1.278307147,255.719160575,1.220660038,0,0.01
0.898108398,38.844759357,-0.001613524,0.000000872,0.001613525,86.987882406,86.678839189,0.255669331,0.000004391,0,0,2.482840083,1.567150336,1.018844704,9.509619337,1.278574367,254.938171564,1.220561057,0,0.01
0.908108398,39.718965487,-0.001682113,0.000000842,0.001682114,87.852680336,86.280579077,0.258213704,0.000002974,0,0,2.481775986,1.567158945,1.018547608,9.514921379,1.278842923,254.157182553,1.220461081,0,0.01
0.918108398,40.601799666,-0.001752504,0.000000806,0.001752505,88.713490539,85.881296921,0.260746434,0.000001489,0,0,2.48071189,1.567167643,1.018250239,9.520229698,1.279112778,253.376193542,1.220360113,0,0.01
0.928108398,41.493221966,-0.001824768,0.000000765,0.001824768,89.570302881,85.481009685,0.263267491,0.00000015,0,0,2.479647794,1.567176282,1.017952597,9.525541733,1.279383895,252.595204531,1.22025816,0,0.01
0.938108398,42.393192358,-0.001898967,0.000000723,0.001898968,90.423107394,85.079734316,0.265776847,0.000001382,0,0,2.478583697,1.567183215,1.01765468,9.530828943,1.279656238,251.81421552,1.220155225,0,0.01
0.948108398,43.301670715,-0.001975153,0.000000677,0.001975153,91.271894283,84.677487795,0.268274473,0.000002692,0,0,2.477519601,1.567190133,1.017356489,9.536120653,1.279929771,251.033226509,1.220051312,0,0.006891602
0.955,43.932688888,-0.00202884,0.000000645,0.00202884,91.854500899,84.399719109,0.269988894,0.000003541,0,0,2.476786268,1.56719496,1.017150827,9.539771279,1.280118953,250.495,1.219979133,0,0.01
0.965,44.855443689,-0.002108503,0.000000598,0.002108503,92.695440644,83.788103249,0.272463588,0.000004606,0,0,2.475722172,1.567202097,1.016852172,9.545074842,1.280394072,249.19923913,1.21987358,0,0.01
0.975,45.786577294,-0.002190304,0.000000553,0.002190304,93.530260321,83.175710212,0.274920372,0.000005421,0,0,2.474658075,1.567209419,1.016553241,9.550386392,1.28066959,247.903478261,1.219767064,0,0.01
0.985,46.726028463,-0.002274289,0.000000511,0.002274289,94.35895229,82.562565839,0.277359224,0.000005968,0,0,2.473593979,1.567216939,1.016254034,9.555706135,1.280945453,246.607717391,1.219659592,0,0.01
0.995,47.673735881,-0.002360485,0.000000473,0.002360486,95.181509164,81.948695862,0.279780123,0.00000625,0,0,2.472529882,1.56722465,1.015954552,9.561033998,1.281221608,245.311956522,1.219551171,0,0.01
1.005,48.629638164,-0.002448915,0.000000442,0.002448916,95.997923817,81.334125904,0.282183046,0.000006247,0,0,2.471465786,1.567232566,1.015654793,9.566370201,1.281498003,244.016195652,1.219441808,0,0.01
1.015,49.593673853,-0.002539602,0.000000417,0.002539602,96.808189376,80.718881471,0.284567974,0.000005976,0,0,2.47040169,1.567240672,1.015354757,9.571714514,1.281774586,242.720434783,1.219331509,0,0.01
1.025,50.565781424,-0.002632561,0.000000402,0.002632561,97.612299225,80.102987952,0.286934887,0.000005437,0,0,2.469337593,1.567248968,1.015054444,9.577066913,1.282051304,241.424673913,1.219220283,0,0.01
1.035,51.545899288,-0.002727797,0.000000397,0.002727797,98.410246997,79.486470573,0.289283766,0.000003912,0,0,2.468273497,1.567257939,1.014753854,9.582435842,1.282328106,240.128913043,1.219108134,0,0.01
1.045,52.533965793,-0.002825293,0.000000403,0.002825293,99.202026583,78.869354538,0.291614594,0.000002438,0,0,2.467209401,1.56726688,1.014452985,9.587809055,1.28260494,238.833152174,1.218995071,0,0.002
1.047,52.732527502,-0.00284506,0.000000406,0.00284506,99.3596418,78.745861695,0.292078591,0.00000215,0,0,2.466996581,1.567268664,1.014392778,9.588884203,1.282660306,238.574,1.218972349,0,0.003
1.05,53.03096054,-0.002874878,0.00000041,0.002874878,99.595637315,78.584476062,0.292773338,0.000001723,0,0,2.466677352,1.567271337,1.014302447,9.590497238,1.282743365,238.244230769,1.218938199,0,0.0045
1.0545,53.479935756,-0.002919979,0.000000418,0.002919979,99.948722582,78.342292126,0.293812802,0.000001099,0,0,2.466198509,1.567275337,1.014166903,9.592917451,1.282867995,237.749576923,1.218886821,0,0.00675
1.06125,54.156371606,-0.002988466,0.000000434,0.002988466,100.47630635,77.978782788,0.295366019,0.000000329,0,0,2.465480244,1.567281228,1.013963481,9.596547703,1.28305502,237.007596154,1.218809411,0,0.01
1.07125,55.165024622,-0.003091765,0.000000459,0.003091765,101.253399471,77.439748283,0.297653884,0.00000131,0,0,2.464416148,1.567288524,1.013661882,9.601905068,1.283332248,235.908365385,1.218693979,0,0.01
1.08125,56.181421607,-0.003197227,0.000000492,0.003197227,102.025099326,76.900133402,0.299925974,0.000002607,0,0,2.463352051,1.567295613,1.013360003,9.607263691,1.283609619,234.809134615,1.218577655,0,0.01
1.09125,57.205508601,-0.003304815,0.000000535,0.003304815,102.791400221,76.359959549,0.302182274,0.000003876,0,0,2.462287955,1.567302728,1.013057845,9.612627615,1.283887091,233.709903846,1.218460445,0,0.01
1.10125,58.237231585,-0.003414498,0.000000588,0.003414498,103.552296672,75.819248049,0.304422765,0.000005106,0,0,2.461223858,1.567309874,1.012755407,9.617996926,1.284164619,232.610673077,1.218342357,0,0.01
1.11125,59.27653649,-0.003526248,0.000000651,0.003526248,104.307783408,75.278020202,0.306647434,0.000005191,0,0,2.460159762,1.5673178,1.012452689,9.623384629,1.284442161,231.511442308,1.218223394,0,0.01
1.12125,60.323369192,-0.003640061,0.000000723,0.003640061,105.057855372,74.736297092,0.308856264,0.000004986,0,0,2.459095666,1.567325925,1.012149691,9.628780649,1.284719674,230.412211538,1.218103565,0,0.01
1.13125,61.377675519,-0.003755954,0.000000799,0.003755954,105.802507715,74.194099756,0.311049241,0.0000045,0,0,2.458031569,1.567334242,1.011846411,9.634184863,1.284997114,229.312980769,1.217982874,0,0.00675
1.138,62.093529895,-0.003835371,0.000000852,0.003835371,106.302081925,73.827859026,0.312520532,0.000004025,0,0,2.457313304,1.567339954,1.011641538,9.637837179,1.285184324,228.571,1.217900924,0,0.01
1.148,63.160230384,-0.003954824,0.000000928,0.003954825,107.036845378,73.124791088,0.314684572,0.000003163,0,0,2.456249208,1.567348516,1.011337787,9.643253821,1.285461247,227.078111111,1.217778805,0,0.01
1.158,64.234243349,-0.00407647,0.000000997,0.004076471,107.76457681,72.421459684,0.316828017,0.000002166,0,0,2.455185111,1.567357148,1.011033754,9.648676583,1.285737373,225.585222222,1.217655842,0,0.01
1.168,65.315498458,-0.004200356,0.000001056,0.004200356,108.485273721,71.71789149,0.318950861,0.00000113,0,0,2.454121015,1.567365786,1.010729439,9.65410432,1.286012648,224.092333333,1.217532045,0,0.01
1.178,66.403925354,-0.004326543,0.000001103,0.004326543,109.198933876,71.014112997,0.321053096,0.000000576,0,0,2.453056919,1.567374073,1.010424841,9.659530899,1.286287021,222.599444444,1.21740742,0,0.01
1.188,67.499453658,-0.004455091,0.000001146,0.004455091,109.905555301,70.310150352,0.323134716,0.000001323,0,0,2.451992822,1.567381454,1.01011996,9.664946665,1.28656044,221.106555556,1.217281976,0,0.01
1.198,68.602012976,-0.004586036,0.000001169,0.004586036,110.605136287,69.606029668,0.325195715,0.000002193,0,0,2.450928726,1.567388725,1.009814795,9.670365436,1.286832852,219.613666667,1.21715572,0,0.01
1.208,69.711532895,-0.004719421,0.000001161,0.004719421,111.297675382,68.901776715,0.327236089,0.000002968,0,0,2.449864629,1.567396034,1.009509347,9.675789779,1.287104209,218.120777778,1.217028662,0,0.01
1.218,70.827942991,-0.004855289,0.00000112,0.004855289,111.983171392,68.197417062,0.329255833,0.000003575,0,0,2.448800533,1.567403426,1.009203614,9.681220501,1.287374458,216.627888889,1.216900807,0,0.01
1.228,71.951172826,-0.00499367,0.000001045,0.00499367,112.661623376,67.49297605,0.331254945,0.000003963,0,0,2.447736437,1.567410937,1.008897597,9.686658212,1.287643551,215.135,1.216772165,0,0.01
1.238,73.081149477,-0.005134581,0.000000936,0.005134581,113.332286339,66.639643479,0.333231232,0.000004083,0,0,2.44667234,1.567418587,1.008591296,9.692103292,1.287911142,213.277608696,1.216642744,0,0.01
1.248,74.217790093,-0.005278036,0.000000796,0.005278036,113.994416599,65.786440525,0.335182508,0.000003952,0,0,2.445608244,1.567426356,1.008284708,9.697555373,1.288176877,211.420217391,1.216512553,0,0.01
1.258,75.361009353,-0.005424044,0.000000631,0.005424044,114.6480156,64.933396912,0.337108776,0.000003589,0,0,2.444544148,1.56743423,1.007977836,9.703014232,1.288440699,209.562826087,1.216381602,0,0.01
1.268,76.510721954,-0.005572603,0.00000045,0.005572604,115.293085084,64.080541907,0.33901004,0.00000211,0,0,2.443480051,1.567442805,1.007670677,9.708490195,1.288702552,207.705434783,1.2162499,0,0.01
1.278,77.666842611,-0.005723682,0.000000255,0.005723682,115.929627084,63.227904624,0.340886305,0.000000713,0,0,2.442415955,1.567451267,1.007363232,9.713969181,1.288962379,205.848043478,1.216117457,0,0.01
1.288,78.829286059,-0.005877234,0.000000054,0.005877234,116.55764392,62.375513796,0.342737577,0.000000808,0,0,2.441351858,1.567458661,1.0070555,9.719434615,1.289220127,203.990652174,1.215984282,0,0.01
1.298,79.99796706,-0.006033228,-0.000000154,0.006033228,117.177138196,61.523397284,0.344563863,0.000002123,0,0,2.440287762,1.56746517,1.006747481,9.724889674,1.28947574,202.13326087,1.215850387,0,0.01
